frame.number,frame.time,wlan_radio.signal_db,wlan_radio.channel,wlan.ssid,_ws.col.protocol,ip.ttl,wlan.bssid,wlan.sa,wlan.ta,wlan.ra,wlan.da,ip.src,ip.dst,tcp.srcport,tcp.dstport,tcp.flags,_ws.col.info,frame.len,frame.time_delta_displayed,ppi_gps.lat,ppi_gps.lon,"ppi_gps.alt "
5354,"Mar 14, 2025 13:40:14.650755933 Pakistan Standard Time",,1,,802.11,,48:8e:ef:b4:10:08,48:8e:ef:b4:10:01,48:8e:ef:b4:10:08,33:33:ff:53:a9:67,33:33:ff:53:a9:67,,,,,,"Data, SN=1724, FN=0, Flags=.p....F.",150,0.001168756,,,""
5355,"Mar 14, 2025 13:40:14.651102516 Pakistan Standard Time",,1,,802.11,,,,,f6:46:ab:78:83:37,,,,,,,"Clear-to-send, Flags=........",36,0.000346583,,,""
5356,"Mar 14, 2025 13:40:14.663355331 Pakistan Standard Time",,1,,802.11,,b0:4e:26:ec:47:62,aa:59:3f:f4:8a:88,aa:59:3f:f4:8a:88,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,,,,,,"Null function (No data), SN=917, FN=0, Flags=.......T",50,0.012252815,,,""
5357,"Mar 14, 2025 13:40:14.663511798 Pakistan Standard Time",,1,,802.11,,,,,aa:59:3f:f4:8a:88,,,,,,,"Acknowledgement, Flags=........",36,0.000156467,,,""
5358,"Mar 14, 2025 13:40:14.705201101 Pakistan Standard Time",,1,,802.11,,b0:4e:26:ec:47:62,aa:59:3f:f4:8a:88,aa:59:3f:f4:8a:88,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,,,,,,"Null function (No data), SN=918, FN=0, Flags=...P...T",50,0.041689303,,,""
5359,"Mar 14, 2025 13:40:14.705388496 Pakistan Standard Time",,1,,802.11,,,,,aa:59:3f:f4:8a:88,,,,,,,"Acknowledgement, Flags=........",36,0.000187395,,,""
5360,"Mar 14, 2025 13:40:14.714709415 Pakistan Standard Time",,1,,802.11,,b0:4e:26:ec:47:62,f6:46:ab:78:83:37,f6:46:ab:78:83:37,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,,,,,,"QoS Null function (No data), SN=1328, FN=0, Flags=.......T",52,0.009320919,,,""
5361,"Mar 14, 2025 13:40:14.714722644 Pakistan Standard Time",,1,,802.11,,,,,f6:46:ab:78:83:37,,,,,,,"Acknowledgement, Flags=........",36,0.000013229,,,""
5362,"Mar 14, 2025 13:40:14.734004987 Pakistan Standard Time",,1,Abh2,802.11,,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=1309, FN=0, Flags=........, BI=100, SSID=""Abh2""",279,0.019282343,,,""
5363,"Mar 14, 2025 13:40:14.734881862 Pakistan Standard Time",,1,,802.11,,b0:4e:26:ec:47:62,82:a3:fb:8b:c0:d1,82:a3:fb:8b:c0:d1,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,,,,,,"Null function (No data), SN=964, FN=0, Flags=.......T",50,0.000876875,,,""
5364,"Mar 14, 2025 13:40:14.735437759 Pakistan Standard Time",,1,,802.11,,,,,82:a3:fb:8b:c0:d1,,,,,,,"Acknowledgement, Flags=........",36,0.000555897,,,""
5365,"Mar 14, 2025 13:40:14.747233285 Pakistan Standard Time",,1,Abh Main,802.11,,48:8e:ef:b4:10:08,48:8e:ef:b4:10:08,48:8e:ef:b4:10:08,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=1725, FN=0, Flags=........, BI=98, SSID=""Abh Main""",270,0.011795526,,,""
5366,"Mar 14, 2025 13:40:14.769345335 Pakistan Standard Time",,1,,802.11,,b0:4e:26:ec:47:62,f6:46:ab:78:83:37,f6:46:ab:78:83:37,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,,,,,,"QoS Null function (No data), SN=1329, FN=0, Flags=...P...T",52,0.022112050,,,""
5367,"Mar 14, 2025 13:40:14.769569249 Pakistan Standard Time",,1,,802.11,,,,,f6:46:ab:78:83:37,,,,,,,"Acknowledgement, Flags=........",36,0.000223914,,,""
5368,"Mar 14, 2025 13:40:14.790854681 Pakistan Standard Time",,1,<MISSING>,802.11,,70:4f:57:aa:c1:f2,70:4f:57:aa:c1:f2,70:4f:57:aa:c1:f2,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=3506, FN=0, Flags=........, BI=100, SSID=Wildcard (Broadcast)",224,0.021285432,,,""
5369,"Mar 14, 2025 13:40:14.804227573 Pakistan Standard Time",,1,,802.11,,b0:4e:26:ec:47:62,f6:46:ab:78:83:37,f6:46:ab:78:83:37,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,,,,,,"QoS Null function (No data), SN=1330, FN=0, Flags=.......T",52,0.013372892,,,""
5370,"Mar 14, 2025 13:40:14.804397927 Pakistan Standard Time",,1,,802.11,,,,,f6:46:ab:78:83:37,,,,,,,"Acknowledgement, Flags=........",36,0.000170354,,,""
5371,"Mar 14, 2025 13:40:14.836344823 Pakistan Standard Time",,1,Abh2,802.11,,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=1310, FN=0, Flags=........, BI=100, SSID=""Abh2""",279,0.031946896,,,""
5372,"Mar 14, 2025 13:40:14.837216533 Pakistan Standard Time",,1,,802.11,,b0:4e:26:ec:47:62,82:a3:fb:8b:c0:d1,82:a3:fb:8b:c0:d1,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,,,,,,"Null function (No data), SN=965, FN=0, Flags=.......T",50,0.000871710,,,""
5373,"Mar 14, 2025 13:40:14.837374660 Pakistan Standard Time",,1,,802.11,,,,,82:a3:fb:8b:c0:d1,,,,,,,"Acknowledgement, Flags=........",36,0.000158127,,,""
5374,"Mar 14, 2025 13:40:14.847617772 Pakistan Standard Time",,1,Abh Main,802.11,,48:8e:ef:b4:10:08,48:8e:ef:b4:10:08,48:8e:ef:b4:10:08,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=1726, FN=0, Flags=........, BI=98, SSID=""Abh Main""",270,0.010243112,,,""
5375,"Mar 14, 2025 13:40:14.859214949 Pakistan Standard Time",,1,,802.11,,b0:4e:26:ec:47:62,f6:46:ab:78:83:37,f6:46:ab:78:83:37,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,,,,,,"QoS Null function (No data), SN=1331, FN=0, Flags=...P...T",52,0.011597177,,,""
5376,"Mar 14, 2025 13:40:14.859502546 Pakistan Standard Time",,1,,802.11,,,,,f6:46:ab:78:83:37,,,,,,,"Acknowledgement, Flags=........",36,0.000287597,,,""
5377,"Mar 14, 2025 13:40:14.893248833 Pakistan Standard Time",,1,<MISSING>,802.11,,70:4f:57:aa:c1:f2,70:4f:57:aa:c1:f2,70:4f:57:aa:c1:f2,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=3507, FN=0, Flags=........, BI=100, SSID=Wildcard (Broadcast)",224,0.033746287,,,""
5378,"Mar 14, 2025 13:40:14.894317966 Pakistan Standard Time",,1,,802.11,,b0:4e:26:ec:47:62,f6:46:ab:78:83:37,f6:46:ab:78:83:37,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,,,,,,"QoS Null function (No data), SN=1332, FN=0, Flags=.......T",52,0.001069133,,,""
5379,"Mar 14, 2025 13:40:14.894330909 Pakistan Standard Time",,1,,802.11,,,,,f6:46:ab:78:83:37,,,,,,,"Acknowledgement, Flags=........",36,0.000012943,,,""
5380,"Mar 14, 2025 13:40:14.898821927 Pakistan Standard Time",,1,,802.11,,b0:4e:26:ec:47:62,aa:59:3f:f4:8a:88,aa:59:3f:f4:8a:88,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,,,,,,"Null function (No data), SN=919, FN=0, Flags=.......T",50,0.004491018,,,""
5381,"Mar 14, 2025 13:40:14.899145443 Pakistan Standard Time",,1,,802.11,,,,,aa:59:3f:f4:8a:88,,,,,,,"Acknowledgement, Flags=........",36,0.000323516,,,""
5382,"Mar 14, 2025 13:40:14.905096840 Pakistan Standard Time",,1,,802.11,,b0:4e:26:ec:47:62,b0:10:41:11:9c:85,b0:10:41:11:9c:85,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,,,,,,"Null function (No data), SN=3464, FN=0, Flags=...P...T",50,0.005951397,,,""
5383,"Mar 14, 2025 13:40:14.905478399 Pakistan Standard Time",,1,,802.11,,,,,b0:10:41:11:9c:85,,,,,,,"Acknowledgement, Flags=........",36,0.000381559,,,""
5384,"Mar 14, 2025 13:40:14.940363431 Pakistan Standard Time",,1,,802.11,,b0:4e:26:ec:47:62,aa:59:3f:f4:8a:88,aa:59:3f:f4:8a:88,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,,,,,,"Null function (No data), SN=920, FN=0, Flags=.......T",50,0.034885032,,,""
5385,"Mar 14, 2025 13:40:14.940379782 Pakistan Standard Time",,1,,802.11,,,,,aa:59:3f:f4:8a:88,,,,,,,"Acknowledgement, Flags=........",36,0.000016351,,,""
5386,"Mar 14, 2025 13:40:14.940929577 Pakistan Standard Time",,1,,802.11,,b0:4e:26:ec:47:62,aa:59:3f:f4:8a:88,aa:59:3f:f4:8a:88,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,,,,,,"Null function (No data), SN=921, FN=0, Flags=...P...T",50,0.000549795,,,""
5387,"Mar 14, 2025 13:40:14.941273750 Pakistan Standard Time",,1,,802.11,,,,,aa:59:3f:f4:8a:88,,,,,,,"Acknowledgement, Flags=........",36,0.000344173,,,""
5388,"Mar 14, 2025 13:40:14.948477516 Pakistan Standard Time",,1,Abh Main,802.11,,48:8e:ef:b4:10:08,48:8e:ef:b4:10:08,48:8e:ef:b4:10:08,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=1727, FN=0, Flags=........, BI=98, SSID=""Abh Main""",270,0.007203766,,,""
5389,"Mar 14, 2025 13:40:14.949695689 Pakistan Standard Time",,1,,802.11,,b0:4e:26:ec:47:62,f6:46:ab:78:83:37,f6:46:ab:78:83:37,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,,,,,,"QoS Null function (No data), SN=1333, FN=0, Flags=...P...T",52,0.001218173,,,""
5390,"Mar 14, 2025 13:40:14.949710761 Pakistan Standard Time",,1,,802.11,,,,,f6:46:ab:78:83:37,,,,,,,"Acknowledgement, Flags=........",36,0.000015072,,,""
5391,"Mar 14, 2025 13:40:14.976170845 Pakistan Standard Time",,1,,802.11,,b0:4e:26:ec:47:62,b0:10:41:11:9c:85,b0:10:41:11:9c:85,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,,,,,,"Null function (No data), SN=3467, FN=0, Flags=.......T",50,0.026460084,,,""
5392,"Mar 14, 2025 13:40:14.976184462 Pakistan Standard Time",,1,,802.11,,,,,b0:10:41:11:9c:85,,,,,,,"Acknowledgement, Flags=........",36,0.000013617,,,""
5393,"Mar 14, 2025 13:40:14.984247057 Pakistan Standard Time",,1,,802.11,,b0:4e:26:ec:47:62,f6:46:ab:78:83:37,f6:46:ab:78:83:37,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,,,,,,"QoS Null function (No data), SN=1334, FN=0, Flags=.......T",52,0.008062595,,,""
5394,"Mar 14, 2025 13:40:14.984563446 Pakistan Standard Time",,1,,802.11,,,,,f6:46:ab:78:83:37,,,,,,,"Acknowledgement, Flags=........",36,0.000316389,,,""
5395,"Mar 14, 2025 13:40:15.039229128 Pakistan Standard Time",,1,,802.11,,b0:4e:26:ec:47:62,f6:46:ab:78:83:37,f6:46:ab:78:83:37,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,,,,,,"QoS Null function (No data), SN=1335, FN=0, Flags=...P...T",52,0.054665682,,,""
5396,"Mar 14, 2025 13:40:15.039532477 Pakistan Standard Time",,1,,802.11,,,,,f6:46:ab:78:83:37,,,,,,,"Acknowledgement, Flags=........",36,0.000303349,,,""
5397,"Mar 14, 2025 13:40:15.041870947 Pakistan Standard Time",,1,Abh2,802.11,,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=1312, FN=0, Flags=........, BI=100, SSID=""Abh2""",279,0.002338470,,,""
5398,"Mar 14, 2025 13:40:15.043236385 Pakistan Standard Time",,1,,802.11,,b0:4e:26:ec:47:62,b0:10:41:11:9c:85,b0:10:41:11:9c:85,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,,,,,,"Null function (No data), SN=3468, FN=0, Flags=.......T",50,0.001365438,,,""
5399,"Mar 14, 2025 13:40:15.043248738 Pakistan Standard Time",,1,,802.11,,,,,b0:10:41:11:9c:85,,,,,,,"Acknowledgement, Flags=........",36,0.000012353,,,""
5400,"Mar 14, 2025 13:40:15.074282881 Pakistan Standard Time",,1,,802.11,,b0:4e:26:ec:47:62,f6:46:ab:78:83:37,f6:46:ab:78:83:37,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,,,,,,"QoS Null function (No data), SN=1336, FN=0, Flags=.......T",52,0.031034143,,,""
5401,"Mar 14, 2025 13:40:15.074988066 Pakistan Standard Time",,1,,802.11,,b0:4e:26:ec:47:62,f6:46:ab:78:83:37,f6:46:ab:78:83:37,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,,,,,,"QoS Null function (No data), SN=1336, FN=0, Flags=....R..T",52,0.000705185,,,""
5402,"Mar 14, 2025 13:40:15.075350684 Pakistan Standard Time",,1,,802.11,,,,,f6:46:ab:78:83:37,,,,,,,"Acknowledgement, Flags=........",36,0.000362618,,,""
5403,"Mar 14, 2025 13:40:15.123642917 Pakistan Standard Time",,1,,802.11,,b0:4e:26:ec:47:62,aa:59:3f:f4:8a:88,aa:59:3f:f4:8a:88,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,,,,,,"Null function (No data), SN=922, FN=0, Flags=.......T",50,0.048292233,,,""
5404,"Mar 14, 2025 13:40:15.123655681 Pakistan Standard Time",,1,,802.11,,,,,aa:59:3f:f4:8a:88,,,,,,,"Acknowledgement, Flags=........",36,0.000012764,,,""
5405,"Mar 14, 2025 13:40:15.124391984 Pakistan Standard Time",,1,,802.11,,b0:4e:26:ec:47:62,aa:59:3f:f4:8a:88,aa:59:3f:f4:8a:88,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,,,,,,"Null function (No data), SN=920, FN=0, Flags=....R..T",50,0.000736303,,,""
5406,"Mar 14, 2025 13:40:15.124730544 Pakistan Standard Time",,1,,802.11,,,,,aa:59:3f:f4:8a:88,,,,,,,"Acknowledgement, Flags=........",36,0.000338560,,,""
5407,"Mar 14, 2025 13:40:15.129142945 Pakistan Standard Time",,1,,802.11,,b0:4e:26:ec:47:62,f6:46:ab:78:83:37,f6:46:ab:78:83:37,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,,,,,,"QoS Null function (No data), SN=1337, FN=0, Flags=...P...T",52,0.004412401,,,""
5408,"Mar 14, 2025 13:40:15.129512342 Pakistan Standard Time",,1,,802.11,,,,,f6:46:ab:78:83:37,,,,,,,"Acknowledgement, Flags=........",36,0.000369397,,,""
5409,"Mar 14, 2025 13:40:15.143406524 Pakistan Standard Time",,1,Abh2,802.11,,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=1313, FN=0, Flags=........, BI=100, SSID=""Abh2""",279,0.013894182,,,""
5410,"Mar 14, 2025 13:40:15.144155075 Pakistan Standard Time",,1,,802.11,,b0:4e:26:ec:47:62,aa:59:3f:f4:8a:88,aa:59:3f:f4:8a:88,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,,,,,,"Null function (No data), SN=923, FN=0, Flags=.......T",50,0.000748551,,,""
5411,"Mar 14, 2025 13:40:15.144524013 Pakistan Standard Time",,1,,802.11,,,,,aa:59:3f:f4:8a:88,,,,,,,"Acknowledgement, Flags=........",36,0.000368938,,,""
5412,"Mar 14, 2025 13:40:15.144883064 Pakistan Standard Time",,1,,802.11,,b0:4e:26:ec:47:62,82:a3:fb:8b:c0:d1,82:a3:fb:8b:c0:d1,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,,,,,,"Null function (No data), SN=966, FN=0, Flags=.......T",50,0.000359051,,,""
5413,"Mar 14, 2025 13:40:15.145266380 Pakistan Standard Time",,1,,802.11,,,,,82:a3:fb:8b:c0:d1,,,,,,,"Acknowledgement, Flags=........",36,0.000383316,,,""
5414,"Mar 14, 2025 13:40:15.148507601 Pakistan Standard Time",,1,Abh Main,802.11,,48:8e:ef:b4:10:08,48:8e:ef:b4:10:08,48:8e:ef:b4:10:08,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=1729, FN=0, Flags=........, BI=98, SSID=""Abh Main""",270,0.003241221,,,""
5415,"Mar 14, 2025 13:40:15.164437625 Pakistan Standard Time",,1,,802.11,,b0:4e:26:ec:47:62,aa:59:3f:f4:8a:88,aa:59:3f:f4:8a:88,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,,,,,,"Null function (No data), SN=924, FN=0, Flags=...P...T",50,0.015930024,,,""
5416,"Mar 14, 2025 13:40:15.165084944 Pakistan Standard Time",,1,,802.11,,,,,aa:59:3f:f4:8a:88,,,,,,,"Acknowledgement, Flags=........",36,0.000647319,,,""
5417,"Mar 14, 2025 13:40:15.238211358 Pakistan Standard Time",,1,,802.11,,b0:4e:26:ec:47:62,aa:59:3f:f4:8a:88,aa:59:3f:f4:8a:88,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,,,,,,"Null function (No data), SN=925, FN=0, Flags=.......T",50,0.073126414,,,""
5418,"Mar 14, 2025 13:40:15.238565234 Pakistan Standard Time",,1,,802.11,,,,,aa:59:3f:f4:8a:88,,,,,,,"Acknowledgement, Flags=........",36,0.000353876,,,""
5419,"Mar 14, 2025 13:40:15.246269071 Pakistan Standard Time",,1,Abh2,802.11,,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=1314, FN=0, Flags=........, BI=100, SSID=""Abh2""",279,0.007703837,,,""
5420,"Mar 14, 2025 13:40:15.246553746 Pakistan Standard Time",,1,,802.11,,b0:4e:26:ec:47:62,aa:59:3f:f4:8a:88,aa:59:3f:f4:8a:88,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,,,,,,"Null function (No data), SN=926, FN=0, Flags=.......T",50,0.000284675,,,""
5421,"Mar 14, 2025 13:40:15.246890840 Pakistan Standard Time",,1,,802.11,,,,,aa:59:3f:f4:8a:88,,,,,,,"Acknowledgement, Flags=........",36,0.000337094,,,""
5422,"Mar 14, 2025 13:40:15.252702050 Pakistan Standard Time",,1,,802.11,,48:8e:ef:b4:10:08,12:fb:ad:19:54:a7,48:8e:ef:b4:10:08,33:33:00:00:00:fb,33:33:00:00:00:fb,,,,,,"Data, SN=1732, FN=0, Flags=.p....F.",222,0.005811210,,,""
5423,"Mar 14, 2025 13:40:15.253582204 Pakistan Standard Time",,1,,802.11,,,,,12:fb:ad:19:54:a7,,,,,,,"Acknowledgement, Flags=........",36,0.000880154,,,""
5424,"Mar 14, 2025 13:40:15.259489155 Pakistan Standard Time",,1,,802.11,,b0:4e:26:ec:47:62,f6:46:ab:78:83:37,f6:46:ab:78:83:37,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,,,,,,"QoS Null function (No data), SN=1338, FN=0, Flags=.......T",52,0.005906951,,,""
5425,"Mar 14, 2025 13:40:15.261862482 Pakistan Standard Time",,1,,802.11,,b0:4e:26:ec:47:62,f6:46:ab:78:83:37,f6:46:ab:78:83:37,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,,,,,,"QoS Null function (No data), SN=1338, FN=0, Flags=....R..T",52,0.002373327,,,""
5426,"Mar 14, 2025 13:40:15.261876281 Pakistan Standard Time",,1,,802.11,,,,,f6:46:ab:78:83:37,,,,,,,"Acknowledgement, Flags=........",36,0.000013799,,,""
5427,"Mar 14, 2025 13:40:15.262797439 Pakistan Standard Time",,1,,802.11,,b0:4e:26:ec:47:62,f6:46:ab:78:83:37,f6:46:ab:78:83:37,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,,,,,,"QoS Null function (No data), SN=1339, FN=0, Flags=...P...T",52,0.000921158,,,""
5428,"Mar 14, 2025 13:40:15.263142744 Pakistan Standard Time",,1,,802.11,,,,,f6:46:ab:78:83:37,,,,,,,"Acknowledgement, Flags=........",36,0.000345305,,,""
5429,"Mar 14, 2025 13:40:15.263522027 Pakistan Standard Time",,1,,802.11,,,,f6:46:ab:78:83:37,b0:4e:26:ec:47:62,,,,,,,"Request-to-send, Flags=........",42,0.000379283,,,""
5430,"Mar 14, 2025 13:40:15.263879423 Pakistan Standard Time",,1,,802.11,,,,,f6:46:ab:78:83:37,,,,,,,"Clear-to-send, Flags=........",36,0.000357396,,,""
5431,"Mar 14, 2025 13:40:15.289105328 Pakistan Standard Time",,1,,802.11,,b0:4e:26:ec:47:62,aa:59:3f:f4:8a:88,aa:59:3f:f4:8a:88,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,,,,,,"Null function (No data), SN=927, FN=0, Flags=...P...T",50,0.025225905,,,""
5432,"Mar 14, 2025 13:40:15.298341479 Pakistan Standard Time",,1,,802.11,,b0:4e:26:ec:47:62,f6:46:ab:78:83:37,f6:46:ab:78:83:37,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,,,,,,"QoS Null function (No data), SN=1340, FN=0, Flags=.......T",52,0.009236151,,,""
5433,"Mar 14, 2025 13:40:15.298556130 Pakistan Standard Time",,1,,802.11,,,,,f6:46:ab:78:83:37,,,,,,,"Acknowledgement, Flags=........",36,0.000214651,,,""
5434,"Mar 14, 2025 13:40:15.339952225 Pakistan Standard Time",,1,,802.11,,b0:4e:26:ec:47:62,b0:10:41:11:9c:85,b0:10:41:11:9c:85,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,,,,,,"Null function (No data), SN=3469, FN=0, Flags=...P...T",50,0.041396095,,,""
5435,"Mar 14, 2025 13:40:15.339965646 Pakistan Standard Time",,1,,802.11,,,,,b0:10:41:11:9c:85,,,,,,,"Acknowledgement, Flags=........",36,0.000013421,,,""
5436,"Mar 14, 2025 13:40:15.341342353 Pakistan Standard Time",,1,,802.11,,b0:4e:26:ec:47:62,f6:46:ab:78:83:37,f6:46:ab:78:83:37,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,,,,,,"QoS Null function (No data), SN=1341, FN=0, Flags=...P...T",52,0.001376707,,,""
5437,"Mar 14, 2025 13:40:15.341695278 Pakistan Standard Time",,1,,802.11,,,,,f6:46:ab:78:83:37,,,,,,,"Acknowledgement, Flags=........",36,0.000352925,,,""
5438,"Mar 14, 2025 13:40:15.348291781 Pakistan Standard Time",,1,Abh2,802.11,,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=1315, FN=0, Flags=........, BI=100, SSID=""Abh2""",279,0.006596503,,,""
5439,"Mar 14, 2025 13:40:15.376489982 Pakistan Standard Time",,1,,802.11,,b0:4e:26:ec:47:62,f6:46:ab:78:83:37,f6:46:ab:78:83:37,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,,,,,,"QoS Null function (No data), SN=1342, FN=0, Flags=.......T",52,0.028198201,,,""
5440,"Mar 14, 2025 13:40:15.377019111 Pakistan Standard Time",,1,,802.11,,b0:4e:26:ec:47:62,f6:46:ab:78:83:37,f6:46:ab:78:83:37,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,,,,,,"QoS Null function (No data), SN=1342, FN=0, Flags=....R..T",52,0.000529129,,,""
5441,"Mar 14, 2025 13:40:15.377261769 Pakistan Standard Time",,1,,802.11,,,,,f6:46:ab:78:83:37,,,,,,,"Acknowledgement, Flags=........",36,0.000242658,,,""
5442,"Mar 14, 2025 13:40:15.409788067 Pakistan Standard Time",,1,,802.11,,b0:4e:26:ec:47:62,b0:10:41:11:9c:85,b0:10:41:11:9c:85,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,,,,,,"Null function (No data), SN=3472, FN=0, Flags=.......T",50,0.032526298,,,""
5443,"Mar 14, 2025 13:40:15.410467658 Pakistan Standard Time",,1,,802.11,,,,,b0:10:41:11:9c:85,,,,,,,"Acknowledgement, Flags=........",36,0.000679591,,,""
5444,"Mar 14, 2025 13:40:15.431380156 Pakistan Standard Time",,1,,802.11,,b0:4e:26:ec:47:62,f6:46:ab:78:83:37,f6:46:ab:78:83:37,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,,,,,,"QoS Null function (No data), SN=1343, FN=0, Flags=...P...T",52,0.020912498,,,""
5445,"Mar 14, 2025 13:40:15.431614940 Pakistan Standard Time",,1,,802.11,,,,,f6:46:ab:78:83:37,,,,,,,"Acknowledgement, Flags=........",36,0.000234784,,,""
5446,"Mar 14, 2025 13:40:15.450721862 Pakistan Standard Time",,1,Abh2,802.11,,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,,,,,"Beacon frame, SN=1316, FN=0, Flags=........, BI=100, SSID=""Abh2""",279,0.019106922,,,""
5447,"Mar 14, 2025 13:40:15.451964414 Pakistan Standard Time",,1,,802.11,,b0:4e:26:ec:47:62,b0:10:41:11:9c:85,b0:10:41:11:9c:85,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,,,,,,"Null function (No data), SN=3473, FN=0, Flags=.......T",50,0.001242552,,,""
5448,"Mar 14, 2025 13:40:15.451975833 Pakistan Standard Time",,1,,802.11,,,,,b0:10:41:11:9c:85,,,,,,,"Acknowledgement, Flags=........",36,0.000011419,,,""
5449,"Mar 14, 2025 13:40:15.466337475 Pakistan Standard Time",,1,,802.11,,b0:4e:26:ec:47:62,f6:46:ab:78:83:37,f6:46:ab:78:83:37,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,,,,,,"QoS Null function (No data), SN=1344, FN=0, Flags=.......T",52,0.014361642,,,""
5450,"Mar 14, 2025 13:40:15.466667840 Pakistan Standard Time",,1,,802.11,,,,,f6:46:ab:78:83:37,,,,,,,"Acknowledgement, Flags=........",36,0.000330365,,,""
5451,"Mar 14, 2025 13:40:15.521567851 Pakistan Standard Time",,1,,802.11,,b0:4e:26:ec:47:62,f6:46:ab:78:83:37,f6:46:ab:78:83:37,b0:4e:26:ec:47:62,b0:4e:26:ec:47:62,,,,,,"QoS Null function (No data), SN=1345, FN=0, Flags=...P...T",52,0.054900011,,,""
5452,"Mar 14, 2025 13:40:15.521581624 Pakistan Standard Time",,1,,802.11,,,,,f6:46:ab:78:83:37,,,,,,,"Acknowledgement, Flags=........",36,0.000013773,,,""
5453,"Mar 14, 2025 13:40:15.533094180 Pakistan Standard Time",,1,,802.11,,,,,4c:eb:bd:07:f4:b1,,,,,,,"Acknowledgement, Flags=........",36,0.011512556,,,""
